accuracy,balanced_accuracy,precision_weighted,recall_weighted,f1_weighted,precision_macro,recall_macro,f1_macro,mcc,kappa,roc_auc_ovr_macro,roc_auc_available,train_time,test_time,classifier,family,arm,signed,hash_seed,split,m,k,corpus,embed_seconds
0.7832699619771863,0.6764122594303963,0.7871932230464017,0.7832699619771863,0.7815590894454041,0.6787785328455185,0.6764122594303963,0.6692070592418126,0.7359123578503285,0.7351465420780903,0.8329238869387912,True,0.5044887140393257,0.0034397970302961767,DT,tabulation,tabulation,False,2,2,28111,3,dedup,0.8760790179949254
0.7934093789607097,0.6669813301538929,0.7955358912209717,0.7934093789607097,0.7904594028469386,0.6591098223796318,0.6669813301538929,0.6571678619852706,0.7483320438830711,0.7475001717926315,0.8284711918410342,True,0.5202057409915142,0.0034513880382291973,DT,tabulation,tabulation,False,2,3,28111,3,dedup,0.8760790179949254
0.7820025348542459,0.6387183100691388,0.7681643025136957,0.7820025348542459,0.7720204248796743,0.6139547621224906,0.6387183100691388,0.6197363099934345,0.7333939901863137,0.7329833660607825,0.814027363318575,True,0.5140600480372086,0.003429819014854729,DT,tabulation,tabulation,False,2,4,28111,3,dedup,0.8760790179949254
0.8060836501901141,0.6851288841664919,0.7985609805885292,0.8060836501901141,0.7955526795195644,0.7168898828493955,0.6851288841664919,0.6831698749380685,0.7631354022539271,0.7621761658031088,0.9728389784512079,True,194.14550913701532,0.01906772900838405,LR,tabulation,tabulation-signed,True,2,0,28111,3,dedup,0.9947170100058429
0.7782002534854245,0.6590611362964527,0.761592983375363,0.7782002534854245,0.7686831683328683,0.6556531207245163,0.6590611362964527,0.6549681554191077,0.7278529791568953,0.7276014725204484,0.9794522335358244,True,173.75440392800374,0.019089140056166798,LR,tabulation,tabulation-signed,True,2,1,28111,3,dedup,0.9947170100058429
0.788339670468948,0.6356299980370692,0.7803074329099527,0.788339670468948,0.7777046601913423,0.7046440006662723,0.6356299980370692,0.646108988810522,0.7416012867768902,0.7405346329936493,0.9677026253920306,True,163.42279917903943,0.01925220200791955,LR,tabulation,tabulation-signed,True,2,2,28111,3,dedup,0.9947170100058429
0.7908745247148289,0.6552834667493372,0.7829023107232254,0.7908745247148289,0.7851998192013817,0.6519641621376248,0.6552834667493372,0.6500915094853298,0.7442708392497989,0.7440638380692877,0.9747370492971524,True,175.08878818596713,0.01941123598953709,LR,tabulation,tabulation-signed,True,2,3,28111,3,dedup,0.9947170100058429
0.8010139416983524,0.6820623236064343,0.7910066122528411,0.8010139416983524,0.7912975472904004,0.7031160197348798,0.6820623236064343,0.6781431694055693,0.7566767605668908,0.7561291084664679,0.9716824694996761,True,176.1269299549749,0.019735757960006595,LR,tabulation,tabulation-signed,True,2,4,28111,3,dedup,0.9947170100058429
0.8149556400506971,0.6827567492422045,0.814941951342781,0.8149556400506971,0.7992753719991219,0.7380786416530434,0.6827567492422045,0.6810524943725172,0.7746191324796412,0.7725632196616702,0.9813416111496818,True,0.3581476969993673,0.05972667696187273,RF,tabulation,tabulation-signed,True,2,0,28111,3,dedup,0.9947170100058429
0.7832699619771863,0.6521786123232284,0.7688618187104365,0.7832699619771863,0.7723388831192581,0.6663261783993278,0.6521786123232284,0.6521504124145046,0.7341157168881816,0.7335170207092703,0.9747391993886461,True,0.3288940929924138,0.06036868697265163,RF,tabulation,tabulation-signed,True,2,1,28111,3,dedup,0.9947170100058429
0.7934093789607097,0.619291091059448,0.7888836964274593,0.7934093789607097,0.7830711520077944,0.7027759190198153,0.619291091059448,0.6294734322017683,0.7475458847794836,0.7465816993077683,0.9610342326192605,True,0.36717144498834386,0.06104801601031795,RF,tabulation,tabulation-signed,True,2,2,28111,3,dedup,0.9947170100058429
0.7972116603295311,0.6338564431313372,0.7854945223630253,0.7972116603295311,0.7865508621396283,0.6535178184408574,0.6338564431313372,0.6335277705821301,0.7520279934444339,0.7510908506564821,0.9655045109585323,True,0.3484278870164417,0.06903890095418319,RF,tabulation,tabulation-signed,True,2,3,28111,3,dedup,0.9947170100058429
0.7820025348542459,0.6274745792484855,0.7671323582808965,0.7820025348542459,0.7662977720477591,0.6345832335139007,0.6274745792484855,0.6177199501049542,0.7333822085566488,0.7322912310326597,0.9353040451293292,True,0.34787885000696406,0.06986938999034464,RF,tabulation,tabulation-signed,True,2,4,28111,3,dedup,0.9947170100058429
