accuracy,balanced_accuracy,precision_weighted,recall_weighted,f1_weighted,precision_macro,recall_macro,f1_macro,mcc,kappa,roc_auc_ovr_macro,roc_auc_available,train_time,test_time,classifier,split,corpus,embedding,protocol,identity,n_clusters
0.933712755272849,0.6349340463889768,0.9312147795090837,0.933712755272849,0.9300349415681541,0.6445263793339684,0.6349340463889768,0.6257539264749444,0.8477385730194277,0.8474363389426518,0.9831084518099664,True,1.5119041580474004,0.1311188479885459,RF,4,raw,Murmur2Vec,identity_group,1.0,2627.0
0.8606979405034325,0.660399580834043,0.852487559315091,0.8606979405034325,0.8373273563071256,0.6972525587568588,0.660399580834043,0.6396726769900206,0.775270676319671,0.7695388847430468,,True,1.1383793120039627,0.14433406596072018,RF,5,raw,Murmur2Vec,identity_group,1.0,2627.0
0.8472095150960659,0.5945707260294839,0.829945135146389,0.8472095150960659,0.8212892998526157,0.6675755111382683,0.5945707260294839,0.590790651971666,0.7333472959923439,0.7260411337119133,0.9623085737486723,True,1.25511689693667,0.1513671779539436,RF,6,raw,Murmur2Vec,identity_group,1.0,2627.0
0.7141419224962254,0.6102696757319175,0.6943263804800008,0.7141419224962254,0.6668943975254501,0.6459704492253167,0.6102696757319175,0.5999666720662881,0.6838773186817919,0.6707717996094591,0.9560586151649256,True,1.4253678580280393,0.09997553797438741,RF,7,raw,Murmur2Vec,identity_group,1.0,2627.0
0.8002958579881657,0.6210704603893431,0.7956082142116203,0.8002958579881657,0.7827408577260859,0.5940729700773046,0.6210704603893431,0.5733903549363,0.761595833702814,0.760188254585158,0.9676957002263878,True,1.5958617440192029,0.08849347697105259,RF,8,raw,Murmur2Vec,identity_group,1.0,2627.0
0.7408500590318772,0.6064956472002968,0.7400221737813553,0.7408500590318772,0.698914780965279,0.6997936304810404,0.6064956472002968,0.6065137582399468,0.699972354449988,0.6827912912695155,0.9499358575136195,True,1.5666777960723266,0.08985390700399876,RF,9,raw,Murmur2Vec,identity_group,1.0,2627.0
0.8387096774193549,0.6861180603594139,0.8328721390684364,0.8387096774193549,0.8268313565705138,0.6678358304581924,0.6861180603594139,0.6667118027573605,0.802737327089266,0.7998008222466229,0.890848841450967,True,1.2300431319745257,0.0075375569285824895,DT,0,raw,Murmur2Vec,identity_group,1.0,2627.0
0.8163908589440504,0.6687672045639128,0.8051634391224881,0.8163908589440504,0.8068540368054191,0.6475463585225995,0.6687672045639128,0.6511792889922603,0.7709499871780394,0.7700350301925416,0.8989960445511109,True,1.4738474399782717,0.005700114066712558,DT,1,raw,Murmur2Vec,identity_group,1.0,2627.0
0.8262295081967214,0.7023959259938376,0.810025415532873,0.8262295081967214,0.8119052323505344,0.7472200518160105,0.7023959259938376,0.7017861979723742,0.792412570292016,0.7915123268900991,0.8776901356942086,True,1.2873532550875098,0.006615558988414705,DT,2,raw,Murmur2Vec,identity_group,1.0,2627.0
0.784841075794621,0.6651790412067787,0.7624953126976065,0.784841075794621,0.7703194976321001,0.6478628563330414,0.6651790412067787,0.650205606758849,0.7345421926714184,0.7336545537516599,0.8851783110520784,True,1.3160607900936157,0.005313228000886738,DT,3,raw,Murmur2Vec,identity_group,1.0,2627.0
0.9240040174087714,0.6251672364335321,0.9243904026660386,0.9240040174087714,0.9227498164795737,0.5993804305353069,0.6251672364335321,0.6031981055061523,0.8263239638937747,0.8261608946682939,0.8734763171558613,True,1.0624723139917478,0.012432049959897995,DT,4,raw,Murmur2Vec,identity_group,1.0,2627.0
0.8532608695652174,0.6631138058457686,0.8527753718589877,0.8532608695652174,0.8376123788959013,0.6747268063345526,0.6631138058457686,0.6397587965978342,0.7628137423058591,0.7580060360590232,,True,0.9153623569291085,0.014962524059228599,DT,5,raw,Murmur2Vec,identity_group,1.0,2627.0
0.8499542543458372,0.619343766176816,0.8389451104904917,0.8499542543458372,0.8297730401358256,0.5958954796125975,0.619343766176816,0.5854638789580761,0.7383727507684731,0.7320320192625842,0.841045337673637,True,0.9814977090572938,0.01428802008740604,DT,6,raw,Murmur2Vec,identity_group,1.0,2627.0
0.7166582788122798,0.6436944045039902,0.6979060167924969,0.7166582788122798,0.6721957042637347,0.66017274727076,0.6436944045039902,0.6256771085189577,0.6872276878497836,0.6742380120930309,0.8435046314913948,True,1.1360946099739522,0.008636106038466096,DT,7,raw,Murmur2Vec,identity_group,1.0,2627.0
0.7862426035502958,0.6099412135930534,0.7911704004859912,0.7862426035502958,0.7740742899405131,0.5898199844870912,0.6099412135930534,0.5737072480965204,0.7457615250594564,0.7439565091460019,0.8702874496736609,True,1.3744554449804127,0.005945604061707854,DT,8,raw,Murmur2Vec,identity_group,1.0,2627.0
0.743801652892562,0.6264425219140353,0.7369367509165636,0.743801652892562,0.7080650606769644,0.6574296212337312,0.6264425219140353,0.6110640570517816,0.7022243668155367,0.6869314903411111,0.8355750358731793,True,1.201608469011262,0.007441396941430867,DT,9,raw,Murmur2Vec,identity_group,1.0,2627.0
0.842741935483871,0.6957911525677007,0.8317317851283902,0.842741935483871,0.8283340477453642,0.690272286306616,0.6957911525677007,0.6822900778219307,0.8074268359925052,0.8043686090228668,0.9819799095624684,True,204.6605042440351,0.028797653038054705,LR,0,raw,Spike2Vec,identity_group,1.0,2627.0
0.8274231678486997,0.654731828332152,0.8173359862911865,0.8274231678486997,0.8180023687073913,0.6821638761466089,0.654731828332152,0.6589533873952669,0.7840858325035446,0.7831818500979115,0.9836787185372488,True,222.3842992989812,0.021267288946546614,LR,1,raw,Spike2Vec,identity_group,1.0,2627.0
0.8268852459016394,0.68542852382217,0.8214593563142515,0.8268852459016394,0.8066331459386874,0.7773048694833264,0.68542852382217,0.6888041094248899,0.7932329597875543,0.7918761389043256,0.9784795368711019,True,213.60461547900923,0.02994052495341748,LR,2,raw,Spike2Vec,identity_group,1.0,2627.0
0.7962510187449062,0.6561581060235689,0.7652148597119162,0.7962510187449062,0.7759583339899518,0.6396379734276514,0.6561581060235689,0.6359117427699538,0.7486357282484418,0.7476380401409771,0.9829874763792522,True,222.60124621295836,0.02172591898124665,LR,3,raw,Spike2Vec,identity_group,1.0,2627.0
0.9323736190157349,0.6416491642057788,0.9330973837639919,0.9323736190157349,0.9299103646226793,0.667007733338144,0.6416491642057788,0.6343352929190144,0.8455460055119964,0.8452980397335033,0.9784007463218084,True,173.19271463900805,0.05480513593647629,LR,4,raw,Spike2Vec,identity_group,1.0,2627.0
