accuracy,balanced_accuracy,precision_weighted,recall_weighted,f1_weighted,precision_macro,recall_macro,f1_macro,mcc,kappa,roc_auc_ovr_macro,roc_auc_available,train_time,test_time,classifier,corpus,embedding,protocol,jaccard,n_clusters,split,m,k
0.9990999099909991,0.999111111111111,0.9991038926901539,0.9990999099909991,0.9990999055460881,0.9991150442477876,0.999111111111111,0.9991111067215147,0.9990001908686611,0.9989997411571401,1.0,True,0.21119397197617218,0.08972992701455951,RF,flu_prottype,Spike2Vec,stratified,,,8,65999,3
0.9995499549954996,0.9995555555555555,0.9995519463450769,0.9995499549954996,0.9995502036336291,0.9995575221238937,0.9995555555555555,0.9995558010995218,0.9995000393047464,0.99949987057857,1.0,True,0.20675131800817326,0.07973885798128322,RF,flu_prottype,Spike2Vec,stratified,,,9,65999,3
0.9972997299729973,0.9973333333333333,0.9973132868060115,0.9972997299729973,0.9973013716942747,0.9972526828360863,0.9973333333333333,0.9972877569841835,0.9970003738905817,0.9969992518386672,0.9985169606261243,True,0.45588019402930513,0.006568408047314733,DT,flu_prottype,Spike2Vec,stratified,,,0,65999,3
0.9970747074707471,0.9970795262267342,0.9970840732744213,0.9970747074707471,0.9970748344966899,0.9970260842682859,0.9970795262267342,0.9970482267109981,0.9967501888275567,0.996749179248226,0.9983775382946576,True,0.4225458769942634,0.006532422034069896,DT,flu_prottype,Spike2Vec,stratified,,,1,65999,3
0.9972997299729973,0.9973333333333333,0.9973307370554747,0.9972997299729973,0.9973046696306823,0.9973324496272513,0.9973333333333333,0.9973224390933038,0.9970016452830588,0.9969992329272289,0.9985166144278145,True,0.4494496319675818,0.006542800983879715,DT,flu_prottype,Spike2Vec,stratified,,,2,65999,3
0.9975247524752475,0.9975555555555555,0.9975332765413658,0.9975247524752475,0.9975257608682091,0.9975324686217626,0.9975555555555555,0.9975407789732081,0.9972500263513704,0.9972492968499599,0.998640244317093,True,0.44657468603691086,0.006392040988430381,DT,flu_prottype,Spike2Vec,stratified,,,3,65999,3
0.9966246624662466,0.99663508178229,0.9966327383094525,0.9966246624662466,0.9966249490012481,0.996611632165202,0.99663508178229,0.9966196323566427,0.9962498820465442,0.9962490411590361,0.998130105416946,True,0.42675926600350067,0.0065121849766001105,DT,flu_prottype,Spike2Vec,stratified,,,4,65999,3
0.9952745274527453,0.9952069937958262,0.9952823652513164,0.9952745274527453,0.9952756745500463,0.9951835489816349,0.9952069937958262,0.9951925143178764,0.9947492733459027,0.9947486576226506,0.9973414680521753,True,0.3646930829854682,0.006623410969041288,DT,flu_prottype,Spike2Vec,stratified,,,5,65999,3
0.9981998199819982,0.9981590524534687,0.9982185827988797,0.9981998199819982,0.9982017100480433,0.9982407515462715,0.9981590524534687,0.998192423514406,0.9980011544802392,0.9979994697064163,0.9989793760013962,True,0.43247362901456654,0.00649307802086696,DT,flu_prottype,Spike2Vec,stratified,,,6,65999,3
0.9972997299729973,0.9973017484489566,0.9973066974740629,0.9972997299729973,0.9973007200713198,0.9973086292433422,0.9973017484489566,0.9973027262260554,0.9969997844852205,0.9969992234714203,0.9985008219856262,True,0.4442111600073986,0.0065430509857833385,DT,flu_prottype,Spike2Vec,stratified,,,7,65999,3
