accuracy,balanced_accuracy,precision_weighted,recall_weighted,f1_weighted,precision_macro,recall_macro,f1_macro,mcc,kappa,roc_auc_ovr_macro,roc_auc_available,train_time,test_time,classifier,corpus,embedding,protocol,jaccard,n_clusters,split,m,k
0.7924528301886793,0.7449758476811095,0.7972253417681177,0.7924528301886793,0.7940010925025989,0.7462850695764928,0.7449758476811095,0.743522927807719,0.7551927106308707,0.7550285424408371,0.857439542635412,True,5.627132108027581,0.006727483996655792,DT,pfam8,Murmur2Vec,stratified,,,9,66577,3
0.9927958833619211,0.9899320752279361,0.9928201050489289,0.9927958833619211,0.9927923002128919,0.9932179026797482,0.9899320752279361,0.9915462462593447,0.9914917915404596,0.9914880238588404,0.9998951269819858,True,2.341774753993377,0.015801552042830735,LR,pfam8,Spike2Vec,stratified,,,0,66577,3
0.9921097770154373,0.9878666574118145,0.9921210784858452,0.9921097770154373,0.9920813094379096,0.9915899430631607,0.9878666574118145,0.9896624994736585,0.9906834183637713,0.9906767371903695,0.9998849164230013,True,2.1281657610088587,0.015313857002183795,LR,pfam8,Spike2Vec,stratified,,,1,66577,3
0.9921097770154373,0.9848922392506707,0.992195153520544,0.9921097770154373,0.9920252137274788,0.9943650283704957,0.9848922392506707,0.9893513454702856,0.9906933587667995,0.9906712446141726,0.9998988795011827,True,2.1054503790219314,0.01613979897229001,LR,pfam8,Spike2Vec,stratified,,,2,66577,3
0.9948542024013722,0.9919293545996934,0.9948780760523589,0.9948542024013722,0.9948478556854501,0.9960748378494448,0.9919293545996934,0.993969906697957,0.9939236533767876,0.9939191300621938,0.9999824098315031,True,2.054223129991442,0.015845564019400626,LR,pfam8,Spike2Vec,stratified,,,3,66577,3
0.9921097770154373,0.9867848049296711,0.9921527250641273,0.9921097770154373,0.9920935270674075,0.9934275736363442,0.9867848049296711,0.9900355286077702,0.9906828894319851,0.9906741344068036,0.999669731214329,True,2.112613291013986,0.01578889903612435,LR,pfam8,Spike2Vec,stratified,,,4,66577,3
0.9903945111492282,0.9854943825837754,0.9904470957984556,0.9903945111492282,0.9903726157077413,0.9899049838923394,0.9854943825837754,0.9876287851829035,0.9886592734526296,0.9886482755378683,0.9999137438601864,True,1.8408448540139943,0.015867183974478394,LR,pfam8,Spike2Vec,stratified,,,5,66577,3
0.9948542024013722,0.9912116701147894,0.9948556488479068,0.9948542024013722,0.9948328019633588,0.9953236517852381,0.9912116701147894,0.9932229047636264,0.993923424603051,0.9939191816477078,0.9999088005933937,True,2.0710739179630764,0.015259325969964266,LR,pfam8,Spike2Vec,stratified,,,6,66577,3
0.995197255574614,0.9921723033692328,0.9952085783259015,0.995197255574614,0.9951856935636885,0.9956582800470701,0.9921723033692328,0.9938850652267577,0.9943289674886575,0.9943247352817899,0.9999249542914721,True,2.1035001800046302,0.015441864961758256,LR,pfam8,Spike2Vec,stratified,,,7,66577,3
0.9945111492281303,0.9937797886464954,0.9945392476735117,0.9945111492281303,0.9945109146901449,0.9944735268663161,0.9937797886464954,0.994113535571743,0.9935214177667281,0.9935158858017362,0.9999335587635811,True,1.934784112032503,0.015364251041319221,LR,pfam8,Spike2Vec,stratified,,,8,66577,3
0.9924528301886792,0.9853465822216372,0.9925133851033129,0.9924528301886792,0.9924160718745838,0.994376864598004,0.9853465822216372,0.9897156470670296,0.9910905495009739,0.9910783794898163,0.9998548295854137,True,2.315092100005131,0.015078380005434155,LR,pfam8,Spike2Vec,stratified,,,9,66577,3
0.9392795883361921,0.8667059607722816,0.9431574897848224,0.9392795883361921,0.934292588033055,0.9574636911732453,0.8667059607722816,0.8941295863697027,0.928606960334206,0.9277642961815761,0.997239878640643,True,1.3118408279842697,0.07052559097064659,RF,pfam8,Spike2Vec,stratified,,,0,66577,3
0.9334476843910806,0.8548416713420621,0.9378373569401282,0.9334476843910806,0.9278311103570482,0.9534563892543872,0.8548416713420621,0.8843472729535014,0.9217459839802448,0.9207512341848606,0.9962335483580927,True,1.3271498450194485,0.06972760002827272,RF,pfam8,Spike2Vec,stratified,,,1,66577,3
0.9317324185248713,0.8449785197186108,0.9369812573910398,0.9317324185248713,0.9247911255441227,0.9545002098866481,0.8449785197186108,0.8760435843395364,0.9198783475096934,0.9186215785914085,0.9948899745994195,True,1.3109662549686618,0.0700805849628523,RF,pfam8,Spike2Vec,stratified,,,2,66577,3
